Sentence,Metric,Arabic,Spanish
3830,SacreBLEU,0.40458026331380403,0.419197493744609
3831,SacreBLEU,0.5294456952296221,0.35592582974063325
3832,SacreBLEU,0.30861394216837684,0.4246694117199762
3833,SacreBLEU,0.345309842458455,0.2897625300931918
3834,SacreBLEU,0.5628245584933153,0.5163808862622071
3835,SacreBLEU,0.6691868763805067,0.2876590148717604
3836,SacreBLEU,0.14535768424205484,0.30739407647563216
3837,SacreBLEU,0.7373283675453248,0.5785815326873649
3838,SacreBLEU,0.05669791110976001,1.0000000000000004
3839,SacreBLEU,0.15995601246907085,0.47923658114263973
3840,SacreBLEU,0.40729843721500664,0.4179068050203266
3841,SacreBLEU,0.2742893877554289,0.272761731045436
3842,SacreBLEU,0.6622312744455333,0.5189804049201263
3843,SacreBLEU,0.1395505350449392,0.5954011495790957
3844,SacreBLEU,0.46365949378616406,0.48524169307828
3845,SacreBLEU,0.3345794609803645,0.3639412530979477
3846,SacreBLEU,0.2704371349385264,0.2837610870266223
3847,SacreBLEU,0.600412830356529,0.6714151554829235
3848,SacreBLEU,0.7443733193120506,0.7573237977750362
3849,SacreBLEU,0.3867706276352344,0.537284965911771
3850,SacreBLEU,0.16361211945590315,0.3946264985140445
3851,SacreBLEU,0.4668762837069837,0.31875111667274963
3852,SacreBLEU,0.4235776314732944,0.5313687508118998
3853,SacreBLEU,0.5233852935245082,0.41508788065169705
3854,SacreBLEU,0.1747433570343175,0.5445178846139407
3855,SacreBLEU,0.7950428253193086,0.8358645336998173
3856,SacreBLEU,0.5670854147046299,0.5467180016810234
3857,SacreBLEU,0.6121260974795936,0.5464100297375499
3858,SacreBLEU,0.6671574765894949,0.6176404835438402
3859,SacreBLEU,0.2979058133566234,0.49028721520660296
3860,SacreBLEU,0.5533084610417012,0.5184811202113084
3861,SacreBLEU,0.4496467923320392,0.43024966794412345
3862,SacreBLEU,0.5528543631962276,0.6274283979562356
3863,SacreBLEU,0.5453912901221372,0.733002977280601
3864,SacreBLEU,0.33232177395586454,0.40662715338928057
3865,SacreBLEU,0.2556189082997476,0.6020300558496853
3866,SacreBLEU,0.16698473427104701,0.337995737849231
3867,SacreBLEU,0.4290599573531788,0.2424074306320216
3868,SacreBLEU,0.6624622583562363,0.8403650422150603
3869,SacreBLEU,0.31882468284988474,0.11116961409150189
3870,SacreBLEU,0.23185527316545682,0.5660980168463723
3871,SacreBLEU,0.6053011982655684,0.2340216139262901
3872,SacreBLEU,0.392541831207609,0.5801288648564907
3873,SacreBLEU,0.6424221839468585,0.6446606565921446
3874,SacreBLEU,0.6672475717740913,0.48955597121312244
3875,SacreBLEU,0.5901113745120472,0.4731311477860528
3876,SacreBLEU,0.34053663271997114,0.41963100608168225
3877,SacreBLEU,0.3565506208559251,0.14679869139754198
3878,SacreBLEU,0.4196150617456889,0.4956026696117792
3879,SacreBLEU,0.26728948915077394,0.36150837013668863
3880,SacreBLEU,0.43382210623300765,0.43103770404569397
3881,SacreBLEU,0.42301782535461013,0.5096787380154745
3882,SacreBLEU,0.4615415465297943,0.7048050905062191
3883,SacreBLEU,0.6369088066655331,0.5433054055833161
3884,SacreBLEU,0.47735349332944543,0.18034318268283525
3885,SacreBLEU,0.7286665079513688,0.5998563359685115
3886,SacreBLEU,0.7080080242232119,0.9350761925543668
3887,SacreBLEU,0.24826065966265495,0.4279174907300966
3888,SacreBLEU,0.36948486374513734,0.7304516732752921
3889,SacreBLEU,0.31448248720640903,0.6686598566414461
3890,SacreBLEU,0.3449651062777743,0.748705249982442
3891,SacreBLEU,0.2915371522685895,0.2504853200871373
3892,SacreBLEU,0.45475890306534217,0.4133498020727269
3893,SacreBLEU,0.7287627563730608,0.4682583023691402
3894,SacreBLEU,0.4373453311199372,0.444664767960815
3895,SacreBLEU,0.4052009540732025,0.441330011135644
3896,SacreBLEU,0.28796579315199416,0.40521277664616684
3897,SacreBLEU,0.5146009016202583,0.5642638876770127
3898,SacreBLEU,0.42538666392222196,0.5267368863197448
3899,SacreBLEU,0.6065956602482571,0.29455965258973277
3900,SacreBLEU,0.3378018868102308,0.4986898509278379
3901,SacreBLEU,0.7168136071655897,0.7219794692694345
3902,SacreBLEU,0.5275855485130294,0.2650823155191419
3903,SacreBLEU,0.43022709313926355,0.3345267945382935
3904,SacreBLEU,0.5213361833875241,0.40588153399233
3905,SacreBLEU,0.37211108513040353,0.48017453272070243
3906,SacreBLEU,0.5370611547258736,0.5762852107112897
3907,SacreBLEU,1.0000000000000004,0.6865065103648592
3908,SacreBLEU,0.32019118278910386,0.20158074753947836
3909,SacreBLEU,0.2391223660513834,0.37806759637549947
3910,SacreBLEU,0.20505279828074272,0.17979528550299803
3911,SacreBLEU,0.7459004623502756,0.5129595240311312
3912,SacreBLEU,0.2657251941599823,0.5805399561362192
3913,SacreBLEU,0.6386679572694508,0.6935431260432254
3914,SacreBLEU,0.558092864931651,0.5966834982205979
3915,SacreBLEU,0.16973628531343277,0.7098108717509045
3916,SacreBLEU,0.5108663092392217,0.4351317145820409
3917,SacreBLEU,0.2993839416912684,0.41451305905072944
3918,SacreBLEU,0.2735838424624379,0.4438562211047835
3919,SacreBLEU,0.5608477095443868,0.2853837110567849
3920,SacreBLEU,0.3506404725302816,0.44574417427806606
3921,SacreBLEU,0.40290152792849904,0.7746629754412453
3922,SacreBLEU,0.34860337503278044,0.4755227507841381
3923,SacreBLEU,0.46693185220841443,0.5686684983333086
3924,SacreBLEU,0.6248651455191913,0.5876945383689222
3925,SacreBLEU,0.4561994334543179,0.49370640362086016
3926,SacreBLEU,0.5019099399620746,0.6504943863460633
3927,SacreBLEU,0.4012620180423695,0.47200849963468094
3928,SacreBLEU,0.5852303048408846,0.5274978400330568
3929,SacreBLEU,0.49252246424774865,0.429562505451895
3930,SacreBLEU,0.5189876434208506,0.6887071321719611
3931,SacreBLEU,0.4297823709639419,0.33492287102355917
3932,SacreBLEU,0.37488414540869086,0.4666348564454932
3933,SacreBLEU,0.36065755611907674,0.45470932390193314
3934,SacreBLEU,0.7469640103401168,0.8492919530422434
3935,SacreBLEU,0.09831781143765887,0.10093313343513835
3936,SacreBLEU,0.6791955502998198,0.6333126001845193
3937,SacreBLEU,0.06632379583706113,0.21355928710915767
3938,SacreBLEU,0.49276411380464324,0.5420186088414441
3939,SacreBLEU,0.3179511418974729,0.29772732861731366
3940,SacreBLEU,0.44176495869807586,0.5559857654940954
3941,SacreBLEU,0.4887437719385816,0.24277238553059738
3942,SacreBLEU,0.5934057072164974,0.6041863111422087
3943,SacreBLEU,0.49608843782708495,0.33306164811515204
3944,SacreBLEU,0.43266696112849035,0.4059738135880548
3945,SacreBLEU,0.38477103611145336,0.7315725438088951
3946,SacreBLEU,0.2516441111691874,0.26643876742686545
3947,SacreBLEU,0.536838158900909,0.6020356454329167
3948,SacreBLEU,0.2981970642485561,0.38746482385157255
3949,SacreBLEU,0.7016879391277372,0.26924761780320433
3950,SacreBLEU,0.5037466101244996,0.7202343877500251
3951,SacreBLEU,0.12061954593431601,0.37535661436145856
3952,SacreBLEU,0.363025756581047,0.4371228773009425
3953,SacreBLEU,0.1477219991186121,0.4488357700643783
3954,SacreBLEU,0.4975732491705398,0.5916986494987869
3955,SacreBLEU,0.9126542383194388,0.8846432071264044
3956,SacreBLEU,0.26985534666825095,0.2262944003945279
3957,SacreBLEU,0.23075516142990316,0.2077566830727413
3958,SacreBLEU,0.5760406351027191,0.6944872321767162
3959,SacreBLEU,0.5234898553390432,0.4273762942511532
3960,SacreBLEU,0.37528265339538946,0.6099014810600647
3961,SacreBLEU,0.5486762446036744,0.41023117682657023
3962,SacreBLEU,0.547004580840841,0.7459293404325622
3963,SacreBLEU,0.12440184362889768,0.49030470692026623
3964,SacreBLEU,0.41121462322914054,0.3889818545474845
3965,SacreBLEU,0.403166658139345,0.5592235122642664
3966,SacreBLEU,0.6050245012700582,0.30406825023132744
3967,SacreBLEU,0.6199020102719843,0.4989583239375711
3968,SacreBLEU,0.1176345357444555,0.0729148728176745
3969,SacreBLEU,0.5158135695098308,0.6230123742692918
3970,SacreBLEU,0.494112306263817,0.694980712228886
3971,SacreBLEU,0.44228510615787137,0.48985419159050086
3972,SacreBLEU,0.3938865782441885,0.3838383638599123
3973,SacreBLEU,0.3335910322759464,0.16053381456763366
3974,SacreBLEU,0.9025139799587889,0.7637483416234717
3975,SacreBLEU,0.4890126097996197,0.46786617631832306
3976,SacreBLEU,0.32009326777552255,0.6556430117012512
3977,SacreBLEU,0.10530139864767486,0.2785816719890935
3978,SacreBLEU,0.378311388907207,0.1981969856852273
3979,SacreBLEU,0.4902250926110869,0.5767527162614238
3980,SacreBLEU,0.3719381146794069,0.6461502533591775
3981,SacreBLEU,0.3596008497520192,0.35004827764973984
3982,SacreBLEU,0.39170663012290496,0.4186007107758317
3983,SacreBLEU,0.4695966835778608,0.6114887872946488
3984,SacreBLEU,0.3272672647473431,0.3070898761263382
3985,SacreBLEU,0.2808924132067889,0.047206094612426905
3986,SacreBLEU,0.2862355859240055,0.4029883231412914
3987,SacreBLEU,0.39375553105513406,0.20149416157064579
3988,SacreBLEU,0.09813333021158761,0.1702602472176709
3989,SacreBLEU,0.7319493575257533,0.6009821318498219
3990,SacreBLEU,0.45454998477943953,0.40786468483363286
3991,SacreBLEU,0.4937350375398446,0.8334725710019633
3992,SacreBLEU,0.4556329140140387,0.42464989611082943
3993,SacreBLEU,0.2412588049712987,0.34033365184405484
3994,SacreBLEU,0.2676032275663792,0.20313747122261766
3995,SacreBLEU,0.4403683430880875,0.30468701992430036
3996,SacreBLEU,0.6652537988320171,0.7471805608615868
3997,SacreBLEU,0.3248029593512892,0.3533653858236247
3998,SacreBLEU,0.4513151393587301,0.7102801916076842
3999,SacreBLEU,0.19070932001362675,0.2772102316581986
4000,SacreBLEU,0.5146906560381767,0.4378826865860791
4001,SacreBLEU,0.6416928775482834,0.39739526433001776
4002,SacreBLEU,0.1958270906753417,0.43014638322597876
4003,SacreBLEU,0.6478521111438573,0.5227838351122602
4004,SacreBLEU,0.3674668904964848,0.2916698082666571
4005,SacreBLEU,0.28295596283263513,0.8070557274927979
4006,SacreBLEU,0.36764979189029184,0.486461815432265
4007,SacreBLEU,0.5744191435228105,0.6887785825463482
4008,SacreBLEU,0.48945684562445735,0.5368001396335943
4009,SacreBLEU,0.45132888082548667,0.4963422851878987
4010,SacreBLEU,0.6121477125633811,0.5956233868133501
4011,SacreBLEU,0.378361256625515,0.29077205377848053
4012,SacreBLEU,0.3029294315075565,0.4105294583797551
4013,SacreBLEU,0.4379576602995235,0.5113895334959746
4014,SacreBLEU,0.2614188407306366,0.9200444146293236
4015,SacreBLEU,0.1570387639160388,0.21752722164991983
4016,SacreBLEU,0.16707640860383044,0.407357457596591
4017,SacreBLEU,0.295580130165708,0.295580130165708
4018,SacreBLEU,0.6308120714993709,0.3833058809254675
4019,SacreBLEU,0.6216881296042903,0.5307210450194518
4020,SacreBLEU,0.13536681105774234,0.4294652316126124
4021,SacreBLEU,0.3033668865762665,0.22451661620745622
4022,SacreBLEU,0.35218565358232357,0.23825412935547596
4023,SacreBLEU,0.5275451148332921,0.6878264420412816
4024,SacreBLEU,0.19251614434393563,0.5038920485259634
4025,SacreBLEU,0.5895496065101167,0.7242447986095323
4026,SacreBLEU,0.3225664869974069,0.5959827155363929
4027,SacreBLEU,0.1815699968549554,0.31231140439368077
4028,SacreBLEU,0.6140573829276549,0.6850233173314619
4029,SacreBLEU,0.5051182651656911,0.5443291873340047
4030,SacreBLEU,0.3118109852534227,0.2234268626236585
4031,SacreBLEU,0.616516952558276,0.4289307919773264
4032,SacreBLEU,0.19230188007838606,0.2898497051727733
4033,SacreBLEU,0.2615427653166265,0.6438751793414808
4034,SacreBLEU,0.27935228815795754,0.37111523841404137
4035,SacreBLEU,0.39809281265528823,0.43052646055929955
4036,SacreBLEU,0.0708212153878803,0.24873444170233971
4037,SacreBLEU,0.4197186504603828,0.06961840794061494
4038,SacreBLEU,0.5963681964672763,0.7297494617224526
4039,SacreBLEU,0.13618796864073043,0.21401603033752967
4040,SacreBLEU,0.759090739151762,0.8293181259810136
4041,SacreBLEU,0.3982448884886115,0.28731801137518276
4042,SacreBLEU,0.47728942333359564,0.5807903752163901
4043,SacreBLEU,0.5512142370372127,0.6584115866086602
4044,SacreBLEU,0.4731788448565773,0.5338240131057311
4045,SacreBLEU,0.3908584565559191,0.4977714000662206
4046,SacreBLEU,0.6228224580346513,0.5644495179377362
4047,SacreBLEU,0.3432130684030399,0.4508675974547277
4048,SacreBLEU,0.6535794413407018,0.3806675966996957
4049,SacreBLEU,0.20895813244865963,0.5343205297784772
4050,SacreBLEU,0.46867308261332796,0.43282837576238864
4051,SacreBLEU,0.5973200109935408,0.3635689411137832
4052,SacreBLEU,0.3991260817712514,0.11467654757780467
4053,SacreBLEU,0.4006615984746966,0.2705923114555524
4054,SacreBLEU,0.32726048285682696,0.3345267945382935
4055,SacreBLEU,0.4367625558155831,0.617458569072422
4056,SacreBLEU,0.4854702248702448,0.7076432567767366
4057,SacreBLEU,0.5004948220431951,0.28309565972180956
4058,SacreBLEU,0.4037624120630264,0.5879166519743554
4059,SacreBLEU,0.49750881946212727,0.22247604772630375
4060,SacreBLEU,0.5912036220819455,0.44307818886605266
4061,SacreBLEU,0.6826722364563911,0.545910096661246
4062,SacreBLEU,0.41898035389564725,0.6091220105606737
4063,SacreBLEU,0.7719003857575043,0.6735859540606064
4064,SacreBLEU,0.3652437224859023,0.3605661251993764
4065,SacreBLEU,0.719573417078662,0.42663244437578185
4066,SacreBLEU,0.3964874830876783,0.32114222563712824
4067,SacreBLEU,0.30706383888915395,0.7743810851655715
4068,SacreBLEU,0.12011055432195765,0.14991106946711685
4069,SacreBLEU,0.45108253856079594,0.2887211079636997
4070,SacreBLEU,0.41550467200672053,0.3424958124157167
4071,SacreBLEU,0.6876332928842053,0.729193028971965
4072,SacreBLEU,0.3233578635458273,0.13989182687734839
4073,SacreBLEU,0.25037798848486054,0.3662810104941341
4074,SacreBLEU,0.5014360332766663,0.3621993200799238
4075,SacreBLEU,0.2869066874289224,0.22816849039973927
4076,SacreBLEU,0.38260294162784453,0.07267884212102742
4077,SacreBLEU,0.05616482078661924,0.22940759751717732
4078,SacreBLEU,0.30327872414714485,0.558948581517713
4079,SacreBLEU,0.3270924070400043,0.4418339081156602
4080,SacreBLEU,0.5423251256657187,0.7074940238272295
4081,SacreBLEU,0.5736412639291126,0.5638446014005685
4082,SacreBLEU,0.4021074690812007,0.6561332717399714
4083,SacreBLEU,0.4498297010312602,0.6197582404966951
4084,SacreBLEU,0.6987503697580444,0.10208986782796278
4085,SacreBLEU,0.4025577027687546,0.38715974490018623
4086,SacreBLEU,0.5008149986295091,0.7809325628873462
4087,SacreBLEU,0.5923136157487714,0.5834041060170845
4088,SacreBLEU,0.3007112267073335,0.6218198936694439
4089,SacreBLEU,0.20290209626114555,0.6968241947774834
4090,SacreBLEU,0.3734505925228882,0.8787419089273847
4091,SacreBLEU,0.32415963293277494,0.24044159635524814
4092,SacreBLEU,0.5287555292690995,0.555616428224413
4093,SacreBLEU,0.5417756138790446,0.5977040163419695
4094,SacreBLEU,0.26773534472711963,0.19323033984562094
4095,SacreBLEU,0.4225867368384123,0.4814400258132247
4096,SacreBLEU,0.3422182346631317,0.45505916279165887
4097,SacreBLEU,0.6629231986021344,0.4215045193469363
4098,SacreBLEU,0.46507181281010446,0.5224164767707813
4099,SacreBLEU,0.5110120789606083,0.4587729611989021
4100,SacreBLEU,0.520870709950818,0.4179082190046032
4101,SacreBLEU,0.36661156787481114,0.3265234629689304
4102,SacreBLEU,0.549704439037132,0.4682431216103474
4103,SacreBLEU,0.30661630634867776,0.6376388952841885
4104,SacreBLEU,0.5019980389847717,0.35278355911449155
4105,SacreBLEU,0.33614364344290926,0.6053630880742236
4106,SacreBLEU,0.4586537644890695,0.5980280316708702
4107,SacreBLEU,0.5020612400034824,0.5345402920833862
4108,SacreBLEU,0.68214912426632,0.5398495225454598
4109,SacreBLEU,0.40433235110636834,0.2490981152447085
4110,SacreBLEU,0.7150820427908663,0.5695982261891932
4111,SacreBLEU,0.6066665264046841,0.5694489440698637
4112,SacreBLEU,0.08234504830547136,0.21674743858900242
4113,SacreBLEU,0.6185209048871676,0.6476615346421416
4114,SacreBLEU,0.40810303219840116,0.28698521115961895
4115,SacreBLEU,0.5576506139032135,0.7511105612813596
4116,SacreBLEU,0.537708984902222,0.4201563575338541
4117,SacreBLEU,0.6100034457014367,0.5923033072023252
4118,SacreBLEU,0.5889923059604866,0.4545524664274205
4119,SacreBLEU,0.37448958132350846,0.36875270122652565
4120,SacreBLEU,0.5581043739286613,0.5272883856235134
4121,SacreBLEU,0.5499093541195057,0.6464605991958738
4122,SacreBLEU,0.7881887677526529,0.7582353912754439
4123,SacreBLEU,0.5634279801612424,0.4314324739175116
4124,SacreBLEU,0.2276659031417623,0.44049061663063427
4125,SacreBLEU,0.5937830810073499,0.9229086135427501
4126,SacreBLEU,0.1764351078931507,0.3495903254576319
4127,SacreBLEU,0.3188689313634638,0.47820703859510216
4128,SacreBLEU,0.5300228332325472,0.7221519266690423
4129,SacreBLEU,0.4723523374771888,0.6199581235461006
4130,SacreBLEU,0.39162459741451117,0.25503091139826706
4131,SacreBLEU,0.33040381508652183,0.18697945924276543
4132,SacreBLEU,0.3781228056389064,0.30318173619484934
4133,SacreBLEU,0.31208484537307274,0.6080105469061645
4134,SacreBLEU,0.7266962217165954,0.48517360378313457
4135,SacreBLEU,0.09107438368292145,0.1203921753741131
4136,SacreBLEU,0.3587665309158208,0.24729575836552023
4137,SacreBLEU,0.4849853620873917,0.4456682409358741
4138,SacreBLEU,0.5065289743550639,0.36432536049590986
4139,SacreBLEU,0.13083737883508867,0.10434360980785336
4140,SacreBLEU,0.3117090652270068,0.26130226596777134
4141,SacreBLEU,0.5163316539847684,0.8259844401203376
4142,SacreBLEU,0.2076765980555139,0.6468215149715717
4143,SacreBLEU,0.6820352660997656,0.6151709884535496
4144,SacreBLEU,0.5173945209067553,0.6361376217468028
4145,SacreBLEU,0.6375814363663487,0.6010710523862367
4146,SacreBLEU,0.5254150769401749,0.3160867502555721
4147,SacreBLEU,0.18476181604213845,0.3049101444819367
4148,SacreBLEU,0.5727393945314417,0.38336096466370173
4149,SacreBLEU,0.4043560607467848,0.520405840837113
4150,SacreBLEU,0.5563419773719116,0.6657250973823088
4151,SacreBLEU,0.5228246228820957,0.4417748131863108
4152,SacreBLEU,0.39860451463036634,0.5504381503036807
4153,SacreBLEU,0.6919907115708301,0.5328009719875518
4154,SacreBLEU,0.41492624934571976,0.4275810014748854
4155,SacreBLEU,0.23147215647357697,0.5459972117135599
4156,SacreBLEU,0.218285418602495,0.14400124446705304
4157,SacreBLEU,0.6791458145042725,0.4228733031570716
4158,SacreBLEU,0.3697342657979448,0.6595284175886094
4159,SacreBLEU,0.6920463819926106,0.562698212984403
4160,SacreBLEU,0.5221885882298594,0.4929432172669429
4161,SacreBLEU,0.2519422154571562,0.4358317787870456
4162,SacreBLEU,0.544114952869092,0.15950109185531236
4163,SacreBLEU,0.22124874417947038,0.3056314664419029
4164,SacreBLEU,0.7982311021907641,0.4794791392082157
4165,SacreBLEU,0.39191728253579766,0.5605573792592593
4166,SacreBLEU,0.6670249113514586,0.836627054973692
4167,SacreBLEU,0.33808073076037254,0.4084035509809096
4168,SacreBLEU,1.0000000000000004,0.8970773746801086
4169,SacreBLEU,0.4786849854436458,0.4709603783980036
4170,SacreBLEU,0.22171600718534126,0.2344909125632979
4171,SacreBLEU,0.2930492858611356,0.36406414396573744
4172,SacreBLEU,0.6880430849756435,0.5361131269495505
4173,SacreBLEU,0.4229055162150749,0.5821369925848707
4174,SacreBLEU,0.6797119160674079,0.69518504255483
4175,SacreBLEU,0.30929591187568944,0.3758260558321224
4176,SacreBLEU,0.6268593335004975,0.3718421435081599
4177,SacreBLEU,0.5255781733673719,0.35597394633234813
4178,SacreBLEU,0.5741820248464736,0.7899176824359823
4179,SacreBLEU,0.510032342952127,0.8492326635760686
4180,SacreBLEU,0.7608867026296329,0.8399636488580297
4181,SacreBLEU,0.5606994351865414,0.6335797030919731
4182,SacreBLEU,0.5260855420685393,0.47530327169415676
4183,SacreBLEU,0.5465031849185794,0.5677246672565922
4184,SacreBLEU,0.45720828919364126,0.5307074109851437
4185,SacreBLEU,0.19532265607774454,0.5177021531108005
4186,SacreBLEU,0.41823269598767565,0.5741429508325931
4187,SacreBLEU,0.13733894353973464,0.346697783111003
4188,SacreBLEU,0.3450340198426485,0.5742192631208102
4189,SacreBLEU,0.3879169588844731,0.5148753751399482
4190,SacreBLEU,0.5639890310337308,0.7253075231090521
4191,SacreBLEU,0.46924700641055994,0.5906895643648933
4192,SacreBLEU,0.7358736320910964,0.285078227083637
4193,SacreBLEU,0.47131207353843785,0.6482072863446754
4194,SacreBLEU,0.8617222646961438,0.7505662791948744
4195,SacreBLEU,0.22867612866058207,0.41084797677122153
4196,SacreBLEU,0.6591844162499148,0.33887143631861766
4197,SacreBLEU,0.7431988768948067,0.7104007998366159
4198,SacreBLEU,0.6535593760488659,0.556786264078536
4199,SacreBLEU,0.4601342985146795,0.4748580360497783
4200,SacreBLEU,0.2840947550174418,0.3203118237604394
4201,SacreBLEU,0.27694132751313427,0.7271648621286582
4202,SacreBLEU,0.4963009847814496,0.3644284467631351
4203,SacreBLEU,0.3780336657419927,0.4874671560842623
4204,SacreBLEU,0.32177973195172216,0.3758188781859358
4205,SacreBLEU,0.632654748891105,0.670580348812528
4206,SacreBLEU,0.44823228999298514,0.717062714876587
4207,SacreBLEU,0.11911080300941096,0.24180681260144138
4208,SacreBLEU,0.5206234731544976,0.5208812892510778
4209,SacreBLEU,0.42715441149853434,0.39467743274436623
4210,SacreBLEU,0.42195662339018414,0.35305932928721667
4211,SacreBLEU,0.2582495418123238,0.8431239749400099
4212,SacreBLEU,0.2725456819800575,0.4845314082522208
4213,SacreBLEU,0.14372803312372193,0.26771418405951897
4214,SacreBLEU,0.44129945550173766,0.18966326460811966
4215,SacreBLEU,0.3892259266296302,0.4029209619482757
4216,SacreBLEU,0.5472679446972784,0.531505388417133
4217,SacreBLEU,0.4420999190979053,0.45378515276559983
4218,SacreBLEU,0.6632938289463947,0.6467940110118
4219,SacreBLEU,0.9318384811154838,0.29471007295937557
4220,SacreBLEU,0.44065417700801474,0.6229234335293775
4221,SacreBLEU,0.4025555003822967,0.3782024557509755
4222,SacreBLEU,0.43039680933721075,0.48287820936261483
4223,SacreBLEU,0.37021692447195237,0.23300165349241853
4224,SacreBLEU,0.3541698043565241,0.44852290622692115
4225,SacreBLEU,0.39542292888956143,0.5089664388134201
4226,SacreBLEU,0.18797772744870714,0.4331852022730596
4227,SacreBLEU,0.4482984043170791,0.5385059744559423
4228,SacreBLEU,0.11339582221952005,1.0000000000000004
4229,SacreBLEU,0.595069554404386,0.4391787345398296
4230,SacreBLEU,0.38630936190395027,0.33125148059128473
4231,SacreBLEU,0.5154458901398172,0.37444859751098525
4232,SacreBLEU,0.2989279713373713,0.41791628437447054
4233,SacreBLEU,0.3096774789029906,0.2774290545068997
4234,SacreBLEU,0.27201491768730646,0.37841577467632326
4235,SacreBLEU,0.68766738552357,0.14638210010451982
4236,SacreBLEU,0.3968129883280376,0.4576317657461017
4237,SacreBLEU,0.6716288349662853,0.80334565466921
4238,SacreBLEU,0.6570044655397238,0.46763896323689963
4239,SacreBLEU,0.5739160150345995,0.5741159902534354
4240,SacreBLEU,0.40818098184125057,0.667619194068951
4241,SacreBLEU,0.4222040699329726,0.47693793779644333
4242,SacreBLEU,0.4128890656704327,0.6027764711881123
4243,SacreBLEU,0.834366498091114,0.39148870687571247
4244,SacreBLEU,0.708043060857469,0.47781171435741215
4245,SacreBLEU,0.35829347495091424,0.48863824802410477
4246,SacreBLEU,0.7276817202342096,0.693395566222006
4247,SacreBLEU,1.0000000000000004,0.9181891462193897
4248,SacreBLEU,0.7443733193120506,0.5802237280477331
4249,SacreBLEU,0.1947887633905689,0.35695801523767784
4250,SacreBLEU,0.46521066546016465,0.2638338269690524
4251,SacreBLEU,0.40647814419883027,0.36105819636896486
4252,SacreBLEU,0.4650603995968451,0.6060908624358947
4253,SacreBLEU,0.3009352359952555,0.48732067814320845
4254,SacreBLEU,0.5767329314455442,0.5640009831507544
4255,SacreBLEU,0.3088899555687538,0.3494014590539783
4256,SacreBLEU,0.3040789583178041,0.49173578682062624
4257,SacreBLEU,0.4717459236291117,0.41155268970568487
4258,SacreBLEU,0.5319270390049912,0.5142479236143589
4259,SacreBLEU,0.6414537839159502,0.39955955613155114
4260,SacreBLEU,0.5724879393211152,0.293968634178725
4261,SacreBLEU,0.12147268897471004,0.36105442991801995
4262,SacreBLEU,0.8289657839357883,0.1980316235382626
4263,SacreBLEU,0.5563352938226308,0.48622530685106696
4264,SacreBLEU,0.5541897385444057,0.33928615928159894
4265,SacreBLEU,0.41058345694097936,0.4297310736875145
4266,SacreBLEU,0.5045326198156386,0.6079991599832892
4267,SacreBLEU,0.520597326229969,0.6908127916677549
4268,SacreBLEU,0.630939522868492,0.5701042538578747
4269,SacreBLEU,0.3623885503140913,0.2082376263771738
4270,SacreBLEU,0.5651221838650425,0.7609036231927675
4271,SacreBLEU,0.25370766329557926,0.10822590969548099
4272,SacreBLEU,0.6509716488591308,0.5508935166246114
4273,SacreBLEU,0.08839374326825924,0.22475693988901024
4274,SacreBLEU,0.1313641160436749,0.29944978211484374
4275,SacreBLEU,0.7365589940842711,0.6822315659383885
4276,SacreBLEU,0.472649374365468,0.5642390470918375
4277,SacreBLEU,0.36080766573676365,0.6389002146713654
4278,SacreBLEU,0.3283533198161881,0.7499428696148387
4279,SacreBLEU,0.8374434131006997,0.8039595111862456
4280,SacreBLEU,0.44686338408525655,0.34889681379470533
4281,SacreBLEU,0.6448982863682053,0.4468564540905415
4282,SacreBLEU,0.4619368900394209,0.6872350277085932
4283,SacreBLEU,0.43613987693356004,0.6303976436806665
4284,SacreBLEU,0.142965174174565,0.2811668387225049
4285,SacreBLEU,0.6032440340066504,0.7627907325863323
4286,SacreBLEU,0.31689002674537853,0.42396156294478327
4287,SacreBLEU,0.15133218633429316,0.10923299908191149
4288,SacreBLEU,0.4637899914942013,0.66033774051657
4289,SacreBLEU,0.3653801258283603,0.27443515559647824
4290,SacreBLEU,0.61094553877173,0.35398102685601557
4291,SacreBLEU,0.6884640967977813,0.7886711266085569
4292,SacreBLEU,0.48736089605812405,0.6138667855429215
4293,SacreBLEU,0.636924215369878,0.4991505583421809
4294,SacreBLEU,0.40666896380095774,0.7552498655792417
4295,SacreBLEU,0.5721180844229636,0.6648748786326594
4296,SacreBLEU,0.6074975045144381,0.7000570506325116
4297,SacreBLEU,0.35032879715320786,0.6263111332280819
4298,SacreBLEU,0.14465646898478066,0.19360105998091445
4299,SacreBLEU,0.6361836385505059,0.4893060495688223
4300,SacreBLEU,0.7436380322731317,0.6680639245093886
4301,SacreBLEU,0.5786623282576918,0.33136318989062635
4302,SacreBLEU,0.6167062106686853,0.6057452189799889
4303,SacreBLEU,0.5589474386103072,0.39634995482389357
4304,SacreBLEU,0.5856876843286684,0.68573953455406
4305,SacreBLEU,0.33900847811628665,0.2557330897636139
4306,SacreBLEU,0.5584147945415622,0.33255443241291116
4307,SacreBLEU,0.5744585365200288,0.6203194701751307
4308,SacreBLEU,0.6182719703974408,0.30268575343814896
4309,SacreBLEU,0.5868136174076831,0.298706957910149
4310,SacreBLEU,0.517070893170123,0.5307307924914458
4311,SacreBLEU,0.39338936297246735,0.30089047040347117
4312,SacreBLEU,0.5362945746674712,0.3060368950930091
4313,SacreBLEU,0.6665806763939276,0.5591749022807585
